extract_timestamp|origin|destination|depart_date|best_price
2023-02-16 18:44:23.123456|JKTC|DPS|2023-02-16|951500.0
2023-02-17 20:56:15.123456|JKTC|DPS|2023-02-17|1028500.0
2023-02-17 10:05:13.123456|JKTC|DPS|2023-02-17|1028500.0
2023-02-17 12:07:23.123456|JKTC|DPS|2023-02-17|1033500.0
2023-02-18 11:19:44.123456|JKTC|DPS|2023-02-18|996500.0
2023-02-18 14:47:49.123456|JKTC|DPS|2023-02-18|991500.0
2023-02-18 11:36:14.123456|JKTC|DPS|2023-02-18|986500.0
2023-02-18 08:33:36.123456|JKTC|DPS|2023-02-18|1001500.0
2023-02-19 09:10:38.123456|JKTC|DPS|2023-02-19|979600.0
2023-02-19 12:43:30.123456|JKTC|DPS|2023-02-19|979600.0
2023-02-20 10:32:20.123456|JKTC|DPS|2023-02-20|926900.0
2023-02-20 19:44:26.123456|JKTC|DPS|2023-02-20|916900.0
2023-02-21 10:52:56.123456|JKTC|DPS|2023-02-21|865100.0
2023-02-21 15:25:30.123456|JKTC|DPS|2023-02-21|855100.0
2023-02-21 10:51:30.123456|JKTC|DPS|2023-02-21|860100.0
2023-02-21 17:34:10.123456|JKTC|DPS|2023-02-21|860100.0
2023-02-22 14:32:53.123456|JKTC|DPS|2023-02-22|952100.0
2023-02-22 14:07:11.123456|JKTC|DPS|2023-02-22|957100.0
2023-02-22 09:46:23.123456|JKTC|DPS|2023-02-22|952100.0
2023-02-23 09:38:03.123456|JKTC|DPS|2023-02-23|944800.0
2023-02-23 11:00:13.123456|JKTC|DPS|2023-02-23|954800.0
2023-02-23 12:02:10.123456|JKTC|DPS|2023-02-23|944800.0
2023-02-23 21:33:47.123456|JKTC|DPS|2023-02-23|949800.0
2023-02-24 18:42:08.123456|JKTC|DPS|2023-02-24|1138400.0
2023-02-24 21:34:37.123456|JKTC|DPS|2023-02-24|1133400.0
2023-02-24 21:16:24.123456|JKTC|DPS|2023-02-24|1138400.0
2023-02-24 17:03:56.123456|JKTC|DPS|2023-02-24|1143400.0
2023-02-25 16:11:18.123456|JKTC|DPS|2023-02-25|1104800.0
2023-02-25 20:19:48.123456|JKTC|DPS|2023-02-25|1119800.0
2023-02-26 15:16:13.123456|JKTC|DPS|2023-02-26|1091800.0
2023-02-26 13:00:09.123456|JKTC|DPS|2023-02-26|1101800.0
2023-02-27 11:34:33.123456|JKTC|DPS|2023-02-27|987800.0
2023-02-27 15:21:22.123456|JKTC|DPS|2023-02-27|972800.0
2023-02-28 21:13:33.123456|JKTC|DPS|2023-02-28|1011200.0
2023-02-28 14:02:17.123456|JKTC|DPS|2023-02-28|1011200.0
2023-02-28 09:16:14.123456|JKTC|DPS|2023-02-28|1016200.0
2023-03-01 11:45:26.123456|JKTC|DPS|2023-03-01|1040800.0
2023-03-01 18:27:14.123456|JKTC|DPS|2023-03-01|1030800.0
2023-03-01 16:39:26.123456|JKTC|DPS|2023-03-01|1030800.0
2023-03-02 20:07:50.123456|JKTC|DPS|2023-03-02|1029700.0
2023-03-02 20:06:09.123456|JKTC|DPS|2023-03-02|1019700.0
2023-03-02 11:44:54.123456|JKTC|DPS|2023-03-02|1014700.0
2023-03-02 18:49:22.123456|JKTC|DPS|2023-03-02|1019700.0
2023-03-03 19:46:00.123456|JKTC|DPS|2023-03-03|1096200.0
2023-03-03 19:49:07.123456|JKTC|DPS|2023-03-03|1086200.0
2023-03-03 12:10:35.123456|JKTC|DPS|2023-03-03|1086200.0
2023-03-03 18:05:20.123456|JKTC|DPS|2023-03-03|1091200.0
2023-03-04 14:01:40.123456|JKTC|DPS|2023-03-04|1155100.0
2023-03-04 19:44:31.123456|JKTC|DPS|2023-03-04|1160100.0
2023-03-05 12:26:47.123456|JKTC|DPS|2023-03-05|1112200.0
2023-03-05 18:46:43.123456|JKTC|DPS|2023-03-05|1117200.0
2023-03-05 10:33:12.123456|JKTC|DPS|2023-03-05|1112200.0
2023-03-06 09:21:50.123456|JKTC|DPS|2023-03-06|1016500.0
2023-03-06 08:54:06.123456|JKTC|DPS|2023-03-06|1001500.0
2023-03-07 11:06:55.123456|JKTC|DPS|2023-03-07|1019500.0
2023-03-07 16:09:43.123456|JKTC|DPS|2023-03-07|1009500.0
2023-03-08 08:58:19.123456|JKTC|DPS|2023-03-08|953100.0
2023-03-08 12:42:37.123456|JKTC|DPS|2023-03-08|958100.0
2023-03-08 12:42:22.123456|JKTC|DPS|2023-03-08|953100.0
2023-03-09 16:40:41.123456|JKTC|DPS|2023-03-09|990400.0
2023-03-09 09:45:15.123456|JKTC|DPS|2023-03-09|975400.0
2023-03-09 16:37:23.123456|JKTC|DPS|2023-03-09|990400.0
2023-03-10 10:06:22.123456|JKTC|DPS|2023-03-10|1098900.0
2023-03-10 10:22:43.123456|JKTC|DPS|2023-03-10|1093900.0
2023-03-10 14:03:42.123456|JKTC|DPS|2023-03-10|1088900.0
2023-03-10 09:47:20.123456|JKTC|DPS|2023-03-10|1098900.0
2023-03-11 18:34:03.123456|JKTC|DPS|2023-03-11|1073500.0
2023-03-11 17:31:54.123456|JKTC|DPS|2023-03-11|1073500.0
2023-03-11 14:53:11.123456|JKTC|DPS|2023-03-11|1058500.0
2023-03-12 08:50:56.123456|JKTC|DPS|2023-03-12|1121600.0
2023-03-12 14:05:53.123456|JKTC|DPS|2023-03-12|1116600.0
2023-03-12 21:39:52.123456|JKTC|DPS|2023-03-12|1116600.0
2023-03-13 11:16:45.123456|JKTC|DPS|2023-03-13|927900.0
2023-03-13 11:36:58.123456|JKTC|DPS|2023-03-13|912900.0
2023-03-14 08:05:50.123456|JKTC|DPS|2023-03-14|967300.0
2023-03-14 21:21:57.123456|JKTC|DPS|2023-03-14|982300.0
2023-03-15 12:57:31.123456|JKTC|DPS|2023-03-15|923300.0
2023-03-15 15:42:48.123456|JKTC|DPS|2023-03-15|923300.0
2023-03-16 18:25:25.123456|JKTC|DPS|2023-03-16|937400.0
2023-03-16 09:48:19.123456|JKTC|DPS|2023-03-16|932400.0
2023-03-17 09:07:33.123456|JKTC|DPS|2023-03-17|1011400.0
2023-03-17 16:39:02.123456|JKTC|DPS|2023-03-17|1016400.0
2023-03-18 12:22:05.123456|JKTC|DPS|2023-03-18|1066100.0
2023-03-18 16:39:38.123456|JKTC|DPS|2023-03-18|1061100.0
2023-03-18 09:24:52.123456|JKTC|DPS|2023-03-18|1076100.0
2023-03-19 08:37:04.123456|JKTC|DPS|2023-03-19|1012500.0
2023-03-19 12:02:48.123456|JKTC|DPS|2023-03-19|1017500.0
2023-03-20 11:54:53.123456|JKTC|DPS|2023-03-20|924000.0
2023-03-20 12:56:15.123456|JKTC|DPS|2023-03-20|914000.0
2023-03-20 13:34:27.123456|JKTC|DPS|2023-03-20|914000.0
2023-03-21 08:13:02.123456|JKTC|DPS|2023-03-21|955400.0
2023-03-21 14:49:00.123456|JKTC|DPS|2023-03-21|950400.0
2023-03-21 08:03:52.123456|JKTC|DPS|2023-03-21|945400.0
2023-03-21 13:52:24.123456|JKTC|DPS|2023-03-21|945400.0
2023-03-22 14:48:36.123456|JKTC|DPS|2023-03-22|969300.0
2023-03-22 12:40:35.123456|JKTC|DPS|2023-03-22|974300.0
2023-03-22 12:50:51.123456|JKTC|DPS|2023-03-22|979300.0
2023-03-23 14:36:19.123456|JKTC|DPS|2023-03-23|966700.0
2023-03-23 10:45:25.123456|JKTC|DPS|2023-03-23|956700.0
2023-03-23 18:05:29.123456|JKTC|DPS|2023-03-23|956700.0
2023-03-24 20:06:37.123456|JKTC|DPS|2023-03-24|1122600.0
2023-03-24 18:12:47.123456|JKTC|DPS|2023-03-24|1127600.0
2023-03-24 21:21:04.123456|JKTC|DPS|2023-03-24|1117600.0
2023-03-24 20:08:53.123456|JKTC|DPS|2023-03-24|1117600.0
2023-03-25 17:49:42.123456|JKTC|DPS|2023-03-25|1137100.0
2023-03-25 13:36:53.123456|JKTC|DPS|2023-03-25|1122100.0
2023-03-26 10:26:20.123456|JKTC|DPS|2023-03-26|1067900.0
2023-03-26 17:10:31.123456|JKTC|DPS|2023-03-26|1077900.0
2023-03-26 11:08:32.123456|JKTC|DPS|2023-03-26|1077900.0
2023-03-26 15:40:54.123456|JKTC|DPS|2023-03-26|1067900.0
2023-03-27 08:34:48.123456|JKTC|DPS|2023-03-27|986100.0
2023-03-27 19:52:46.123456|JKTC|DPS|2023-03-27|981100.0
2023-03-28 18:22:43.123456|JKTC|DPS|2023-03-28|1009400.0
2023-03-28 21:28:35.123456|JKTC|DPS|2023-03-28|1024400.0
2023-03-28 16:18:44.123456|JKTC|DPS|2023-03-28|1019400.0
2023-03-28 20:02:49.123456|JKTC|DPS|2023-03-28|1009400.0
2023-03-29 19:21:47.123456|JKTC|DPS|2023-03-29|950900.0
2023-03-29 21:28:23.123456|JKTC|DPS|2023-03-29|955900.0
2023-03-30 20:47:34.123456|JKTC|DPS|2023-03-30|1010700.0
2023-03-30 09:05:24.123456|JKTC|DPS|2023-03-30|1010700.0
2023-03-31 09:19:40.123456|JKTC|DPS|2023-03-31|1131300.0
2023-03-31 09:47:53.123456|JKTC|DPS|2023-03-31|1146300.0
2023-03-31 17:55:29.123456|JKTC|DPS|2023-03-31|1136300.0
2023-04-01 19:58:17.123456|JKTC|DPS|2023-04-01|1202800.0
2023-04-01 13:23:26.123456|JKTC|DPS|2023-04-01|1207800.0
2023-04-01 21:51:04.123456|JKTC|DPS|2023-04-01|1207800.0
2023-04-02 12:35:17.123456|JKTC|DPS|2023-04-02|1173400.0
2023-04-02 12:48:16.123456|JKTC|DPS|2023-04-02|1168400.0
2023-04-03 17:09:17.123456|JKTC|DPS|2023-04-03|975200.0
2023-04-03 12:14:22.123456|JKTC|DPS|2023-04-03|970200.0
2023-04-03 10:38:07.123456|JKTC|DPS|2023-04-03|985200.0
2023-04-04 18:26:14.123456|JKTC|DPS|2023-04-04|1048500.0
2023-04-04 10:21:54.123456|JKTC|DPS|2023-04-04|1043500.0
2023-04-04 10:28:51.123456|JKTC|DPS|2023-04-04|1043500.0
2023-04-04 13:46:09.123456|JKTC|DPS|2023-04-04|1033500.0
2023-04-05 09:18:19.123456|JKTC|DPS|2023-04-05|1073700.0
2023-04-05 08:45:03.123456|JKTC|DPS|2023-04-05|1068700.0
2023-04-06 18:33:23.123456|JKTC|DPS|2023-04-06|1047600.0
2023-04-06 08:02:58.123456|JKTC|DPS|2023-04-06|1047600.0
2023-04-06 08:08:24.123456|JKTC|DPS|2023-04-06|1047600.0
2023-04-06 09:53:40.123456|JKTC|DPS|2023-04-06|1047600.0
2023-04-07 09:42:51.123456|JKTC|DPS|2023-04-07|1146900.0
2023-04-07 13:31:24.123456|JKTC|DPS|2023-04-07|1156900.0
2023-04-07 13:13:33.123456|JKTC|DPS|2023-04-07|1146900.0
2023-04-07 20:43:48.123456|JKTC|DPS|2023-04-07|1151900.0
2023-04-08 21:42:06.123456|JKTC|DPS|2023-04-08|1122700.0
2023-04-08 21:53:00.123456|JKTC|DPS|2023-04-08|1122700.0
2023-04-08 18:39:57.123456|JKTC|DPS|2023-04-08|1122700.0
2023-04-08 20:58:46.123456|JKTC|DPS|2023-04-08|1122700.0
2023-04-09 20:13:41.123456|JKTC|DPS|2023-04-09|1211400.0
2023-04-09 10:40:56.123456|JKTC|DPS|2023-04-09|1196400.0
2023-04-09 21:21:42.123456|JKTC|DPS|2023-04-09|1201400.0
2023-04-10 09:20:32.123456|JKTC|DPS|2023-04-10|1036800.0
2023-04-10 09:34:14.123456|JKTC|DPS|2023-04-10|1051800.0
2023-04-10 11:37:02.123456|JKTC|DPS|2023-04-10|1046800.0
2023-04-10 17:37:13.123456|JKTC|DPS|2023-04-10|1036800.0
2023-04-11 13:03:08.123456|JKTC|DPS|2023-04-11|1102100.0
2023-04-11 16:02:24.123456|JKTC|DPS|2023-04-11|1092100.0
2023-04-12 11:22:57.123456|JKTC|DPS|2023-04-12|1065100.0
2023-04-12 16:24:13.123456|JKTC|DPS|2023-04-12|1060100.0
2023-04-13 10:35:45.123456|JKTC|DPS|2023-04-13|1139600.0
2023-04-13 14:07:07.123456|JKTC|DPS|2023-04-13|1144600.0
2023-04-14 20:56:09.123456|JKTC|DPS|2023-04-14|1276700.0
2023-04-14 13:30:21.123456|JKTC|DPS|2023-04-14|1291700.0
2023-04-14 09:35:35.123456|JKTC|DPS|2023-04-14|1281700.0
2023-04-14 10:14:00.123456|JKTC|DPS|2023-04-14|1276700.0
2023-04-15 15:38:02.123456|JKTC|DPS|2023-04-15|1245200.0
2023-04-15 15:56:06.123456|JKTC|DPS|2023-04-15|1245200.0
2023-04-15 10:34:53.123456|JKTC|DPS|2023-04-15|1255200.0
2023-04-15 11:10:45.123456|JKTC|DPS|2023-04-15|1240200.0
2023-04-16 18:15:51.123456|JKTC|DPS|2023-04-16|1370700.0
2023-04-16 20:06:01.123456|JKTC|DPS|2023-04-16|1385700.0
2023-04-16 13:29:26.123456|JKTC|DPS|2023-04-16|1370700.0
2023-04-17 12:58:52.123456|JKTC|DPS|2023-04-17|1316300.0
2023-04-17 10:33:16.123456|JKTC|DPS|2023-04-17|1331300.0
2023-04-17 14:03:36.123456|JKTC|DPS|2023-04-17|1321300.0
2023-04-18 10:32:13.123456|JKTC|DPS|2023-04-18|1324000.0
2023-04-18 14:07:45.123456|JKTC|DPS|2023-04-18|1324000.0
2023-04-19 17:25:58.123456|JKTC|DPS|2023-04-19|1288600.0
2023-04-19 10:46:19.123456|JKTC|DPS|2023-04-19|1278600.0
2023-04-19 13:36:43.123456|JKTC|DPS|2023-04-19|1283600.0
2023-04-20 18:04:01.123456|JKTC|DPS|2023-04-20|1357800.0
2023-04-20 16:53:05.123456|JKTC|DPS|2023-04-20|1362800.0
2023-04-20 09:14:14.123456|JKTC|DPS|2023-04-20|1372800.0
2023-04-21 17:39:23.123456|JKTC|DPS|2023-04-21|1450000.0
2023-04-21 21:35:24.123456|JKTC|DPS|2023-04-21|1445000.0
2023-04-21 13:32:45.123456|JKTC|DPS|2023-04-21|1445000.0
2023-04-21 13:14:57.123456|JKTC|DPS|2023-04-21|1455000.0
2023-04-22 16:58:02.123456|JKTC|DPS|2023-04-22|1450000.0
2023-04-22 15:07:37.123456|JKTC|DPS|2023-04-22|1450000.0
2023-04-22 20:43:35.123456|JKTC|DPS|2023-04-22|1455000.0
2023-04-22 15:41:18.123456|JKTC|DPS|2023-04-22|1450000.0
2023-04-23 09:58:47.123456|JKTC|DPS|2023-04-23|1428600.0
2023-04-23 15:38:09.123456|JKTC|DPS|2023-04-23|1423600.0
2023-04-23 10:43:12.123456|JKTC|DPS|2023-04-23|1433600.0
2023-04-23 19:17:26.123456|JKTC|DPS|2023-04-23|1418600.0
2023-04-24 19:47:49.123456|JKTC|DPS|2023-04-24|1316400.0
2023-04-24 13:10:29.123456|JKTC|DPS|2023-04-24|1321400.0
2023-04-24 21:52:31.123456|JKTC|DPS|2023-04-24|1321400.0
2023-04-25 08:17:58.123456|JKTC|DPS|2023-04-25|1350200.0
2023-04-25 14:37:00.123456|JKTC|DPS|2023-04-25|1365200.0
2023-04-25 14:27:13.123456|JKTC|DPS|2023-04-25|1350200.0
2023-04-26 12:23:21.123456|JKTC|DPS|2023-04-26|1253900.0
2023-04-26 19:23:15.123456|JKTC|DPS|2023-04-26|1248900.0
2023-04-26 08:32:16.123456|JKTC|DPS|2023-04-26|1253900.0
2023-04-27 08:49:03.123456|JKTC|DPS|2023-04-27|1256100.0
2023-04-27 11:14:51.123456|JKTC|DPS|2023-04-27|1266100.0
2023-04-27 18:41:10.123456|JKTC|DPS|2023-04-27|1261100.0
2023-04-27 16:06:11.123456|JKTC|DPS|2023-04-27|1261100.0
2023-04-28 10:08:06.123456|JKTC|DPS|2023-04-28|1400300.0
2023-04-28 15:46:51.123456|JKTC|DPS|2023-04-28|1390300.0
2023-04-28 15:12:37.123456|JKTC|DPS|2023-04-28|1390300.0
2023-04-29 14:11:14.123456|JKTC|DPS|2023-04-29|1344600.0
2023-04-29 12:39:41.123456|JKTC|DPS|2023-04-29|1349600.0
2023-04-30 12:06:30.123456|JKTC|DPS|2023-04-30|1273600.0
2023-04-30 14:34:41.123456|JKTC|DPS|2023-04-30|1283600.0
2023-04-30 09:06:12.123456|JKTC|DPS|2023-04-30|1278600.0
2023-05-01 10:27:27.123456|JKTC|DPS|2023-05-01|1138600.0
2023-05-01 09:15:40.123456|JKTC|DPS|2023-05-01|1153600.0
2023-05-01 20:49:10.123456|JKTC|DPS|2023-05-01|1138600.0
2023-05-02 08:36:54.123456|JKTC|DPS|2023-05-02|1139400.0
2023-05-02 10:58:52.123456|JKTC|DPS|2023-05-02|1129400.0
2023-05-03 11:39:10.123456|JKTC|DPS|2023-05-03|1084800.0
2023-05-03 12:45:43.123456|JKTC|DPS|2023-05-03|1099800.0
2023-05-03 15:23:45.123456|JKTC|DPS|2023-05-03|1089800.0
2023-05-03 08:05:02.123456|JKTC|DPS|2023-05-03|1099800.0
2023-05-04 12:18:06.123456|JKTC|DPS|2023-05-04|1056000.0
2023-05-04 14:23:12.123456|JKTC|DPS|2023-05-04|1066000.0
2023-05-04 19:14:24.123456|JKTC|DPS|2023-05-04|1056000.0
2023-05-04 14:53:34.123456|JKTC|DPS|2023-05-04|1066000.0
2023-05-05 18:32:51.123456|JKTC|DPS|2023-05-05|1169300.0
2023-05-05 09:35:25.123456|JKTC|DPS|2023-05-05|1169300.0
2023-05-06 10:45:12.123456|JKTC|DPS|2023-05-06|1133300.0
2023-05-06 15:17:19.123456|JKTC|DPS|2023-05-06|1133300.0
2023-05-06 09:14:40.123456|JKTC|DPS|2023-05-06|1133300.0
2023-05-06 08:21:07.123456|JKTC|DPS|2023-05-06|1123300.0
2023-05-07 17:47:11.123456|JKTC|DPS|2023-05-07|1149000.0
2023-05-07 16:49:00.123456|JKTC|DPS|2023-05-07|1134000.0
2023-05-07 10:08:33.123456|JKTC|DPS|2023-05-07|1134000.0
2023-05-07 20:03:35.123456|JKTC|DPS|2023-05-07|1134000.0
2023-05-08 08:11:11.123456|JKTC|DPS|2023-05-08|954300.0
2023-05-08 15:42:27.123456|JKTC|DPS|2023-05-08|959300.0
2023-05-09 09:36:26.123456|JKTC|DPS|2023-05-09|918000.0
2023-05-09 09:14:51.123456|JKTC|DPS|2023-05-09|918000.0
2023-05-09 13:27:50.123456|JKTC|DPS|2023-05-09|908000.0
2023-05-09 16:32:02.123456|JKTC|DPS|2023-05-09|903000.0
2023-05-10 15:01:44.123456|JKTC|DPS|2023-05-10|949800.0
2023-05-10 21:34:37.123456|JKTC|DPS|2023-05-10|954800.0
2023-05-10 17:52:27.123456|JKTC|DPS|2023-05-10|949800.0
2023-05-11 11:51:23.123456|JKTC|DPS|2023-05-11|916400.0
2023-05-11 17:23:38.123456|JKTC|DPS|2023-05-11|926400.0
2023-05-11 13:44:11.123456|JKTC|DPS|2023-05-11|926400.0
2023-05-12 10:53:09.123456|JKTC|DPS|2023-05-12|942700.0
2023-05-12 10:38:32.123456|JKTC|DPS|2023-05-12|942700.0
2023-05-12 17:45:45.123456|JKTC|DPS|2023-05-12|937700.0
2023-05-12 12:39:25.123456|JKTC|DPS|2023-05-12|947700.0
2023-05-13 21:43:37.123456|JKTC|DPS|2023-05-13|1013800.0
2023-05-13 12:55:39.123456|JKTC|DPS|2023-05-13|1013800.0
2023-05-13 18:17:14.123456|JKTC|DPS|2023-05-13|1008800.0
2023-05-14 10:48:31.123456|JKTC|DPS|2023-05-14|1077200.0
2023-05-14 09:28:49.123456|JKTC|DPS|2023-05-14|1077200.0
2023-05-15 18:13:06.123456|JKTC|DPS|2023-05-15|853800.0
2023-05-15 12:54:17.123456|JKTC|DPS|2023-05-15|858800.0
2023-05-15 14:21:30.123456|JKTC|DPS|2023-05-15|853800.0
2023-05-16 08:58:46.123456|JKTC|DPS|2023-05-16|943500.0
2023-05-16 09:45:14.123456|JKTC|DPS|2023-05-16|943500.0
2023-05-16 08:58:41.123456|JKTC|DPS|2023-05-16|943500.0
2023-05-17 19:42:31.123456|JKTC|DPS|2023-05-17|871000.0
2023-05-17 19:27:01.123456|JKTC|DPS|2023-05-17|886000.0
2023-05-18 12:29:53.123456|JKTC|DPS|2023-05-18|912700.0
2023-05-18 20:52:44.123456|JKTC|DPS|2023-05-18|897700.0
2023-05-18 19:56:17.123456|JKTC|DPS|2023-05-18|897700.0
2023-05-19 12:04:10.123456|JKTC|DPS|2023-05-19|1076300.0
2023-05-19 17:54:31.123456|JKTC|DPS|2023-05-19|1066300.0
2023-05-19 16:38:30.123456|JKTC|DPS|2023-05-19|1066300.0
2023-05-19 11:30:44.123456|JKTC|DPS|2023-05-19|1066300.0
2023-05-20 21:03:23.123456|JKTC|DPS|2023-05-20|986500.0
2023-05-20 09:13:18.123456|JKTC|DPS|2023-05-20|976500.0
2023-05-20 15:08:50.123456|JKTC|DPS|2023-05-20|986500.0
2023-05-21 20:14:40.123456|JKTC|DPS|2023-05-21|1014400.0
2023-05-21 21:58:41.123456|JKTC|DPS|2023-05-21|1004400.0
2023-05-22 21:14:25.123456|JKTC|DPS|2023-05-22|948400.0
2023-05-22 14:05:20.123456|JKTC|DPS|2023-05-22|948400.0
2023-05-22 18:56:12.123456|JKTC|DPS|2023-05-22|948400.0
2023-05-22 13:15:05.123456|JKTC|DPS|2023-05-22|933400.0
2023-05-23 08:00:16.123456|JKTC|DPS|2023-05-23|881100.0
2023-05-23 19:22:01.123456|JKTC|DPS|2023-05-23|876100.0
2023-05-24 08:43:50.123456|JKTC|DPS|2023-05-24|923200.0
2023-05-24 09:26:53.123456|JKTC|DPS|2023-05-24|923200.0
2023-05-25 15:07:18.123456|JKTC|DPS|2023-05-25|968900.0
2023-05-25 11:08:32.123456|JKTC|DPS|2023-05-25|973900.0
2023-05-26 19:47:48.123456|JKTC|DPS|2023-05-26|1107100.0
2023-05-26 15:53:17.123456|JKTC|DPS|2023-05-26|1112100.0
2023-05-26 17:38:14.123456|JKTC|DPS|2023-05-26|1107100.0
2023-05-26 17:06:27.123456|JKTC|DPS|2023-05-26|1107100.0
2023-05-27 13:08:13.123456|JKTC|DPS|2023-05-27|1107500.0
2023-05-27 11:18:44.123456|JKTC|DPS|2023-05-27|1107500.0
2023-05-27 17:25:07.123456|JKTC|DPS|2023-05-27|1112500.0
2023-05-28 20:49:39.123456|JKTC|DPS|2023-05-28|1011900.0
2023-05-28 09:34:49.123456|JKTC|DPS|2023-05-28|1026900.0
2023-05-29 08:31:28.123456|JKTC|DPS|2023-05-29|970800.0
2023-05-29 08:28:35.123456|JKTC|DPS|2023-05-29|965800.0
2023-05-30 13:47:09.123456|JKTC|DPS|2023-05-30|934200.0
2023-05-30 08:34:28.123456|JKTC|DPS|2023-05-30|934200.0
2023-05-31 15:37:08.123456|JKTC|DPS|2023-05-31|941800.0
2023-05-31 11:02:57.123456|JKTC|DPS|2023-05-31|951800.0
2023-05-31 16:54:47.123456|JKTC|DPS|2023-05-31|941800.0
2023-05-31 10:36:26.123456|JKTC|DPS|2023-05-31|936800.0
2023-06-01 15:12:06.123456|JKTC|DPS|2023-06-01|985100.0
2023-06-01 12:37:29.123456|JKTC|DPS|2023-06-01|975100.0
2023-06-01 10:34:58.123456|JKTC|DPS|2023-06-01|975100.0
2023-06-01 15:57:44.123456|JKTC|DPS|2023-06-01|990100.0
2023-06-02 20:45:25.123456|JKTC|DPS|2023-06-02|1038500.0
2023-06-02 15:42:37.123456|JKTC|DPS|2023-06-02|1038500.0
2023-06-03 15:44:07.123456|JKTC|DPS|2023-06-03|1056600.0
2023-06-03 11:03:44.123456|JKTC|DPS|2023-06-03|1056600.0
2023-06-04 08:45:55.123456|JKTC|DPS|2023-06-04|1040300.0
2023-06-04 08:31:20.123456|JKTC|DPS|2023-06-04|1045300.0
2023-06-05 10:03:19.123456|JKTC|DPS|2023-06-05|918700.0
2023-06-05 18:12:54.123456|JKTC|DPS|2023-06-05|908700.0
2023-06-05 20:07:57.123456|JKTC|DPS|2023-06-05|913700.0
2023-06-05 15:19:26.123456|JKTC|DPS|2023-06-05|908700.0
2023-06-06 18:33:16.123456|JKTC|DPS|2023-06-06|958600.0
2023-06-06 13:22:37.123456|JKTC|DPS|2023-06-06|968600.0
2023-06-06 16:47:45.123456|JKTC|DPS|2023-06-06|963600.0
2023-06-07 11:31:54.123456|JKTC|DPS|2023-06-07|880600.0
2023-06-07 09:48:37.123456|JKTC|DPS|2023-06-07|875600.0
2023-06-07 20:57:22.123456|JKTC|DPS|2023-06-07|875600.0
2023-06-08 18:56:56.123456|JKTC|DPS|2023-06-08|933300.0
2023-06-08 19:01:28.123456|JKTC|DPS|2023-06-08|928300.0
2023-06-09 21:50:32.123456|JKTC|DPS|2023-06-09|973600.0
2023-06-09 21:11:31.123456|JKTC|DPS|2023-06-09|988600.0
2023-06-09 15:48:27.123456|JKTC|DPS|2023-06-09|973600.0
2023-06-10 10:22:58.123456|JKTC|DPS|2023-06-10|963000.0
2023-06-10 15:03:48.123456|JKTC|DPS|2023-06-10|973000.0
2023-06-10 18:34:57.123456|JKTC|DPS|2023-06-10|963000.0
2023-06-10 20:36:30.123456|JKTC|DPS|2023-06-10|958000.0
2023-06-11 19:55:24.123456|JKTC|DPS|2023-06-11|996400.0
2023-06-11 15:06:42.123456|JKTC|DPS|2023-06-11|981400.0
2023-06-11 16:43:16.123456|JKTC|DPS|2023-06-11|991400.0
2023-06-12 09:40:20.123456|JKTC|DPS|2023-06-12|889100.0
2023-06-12 13:43:33.123456|JKTC|DPS|2023-06-12|879100.0
2023-06-12 21:12:01.123456|JKTC|DPS|2023-06-12|889100.0
2023-06-12 13:30:43.123456|JKTC|DPS|2023-06-12|889100.0
2023-06-13 09:55:30.123456|JKTC|DPS|2023-06-13|851700.0
2023-06-13 15:32:18.123456|JKTC|DPS|2023-06-13|861700.0
2023-06-13 20:43:44.123456|JKTC|DPS|2023-06-13|856700.0
2023-06-14 18:36:12.123456|JKTC|DPS|2023-06-14|889900.0
2023-06-14 17:02:01.123456|JKTC|DPS|2023-06-14|889900.0
2023-06-14 09:54:30.123456|JKTC|DPS|2023-06-14|884900.0
2023-06-15 15:47:20.123456|JKTC|DPS|2023-06-15|795800.0
2023-06-15 11:07:07.123456|JKTC|DPS|2023-06-15|785800.0
2023-06-16 12:16:40.123456|JKTC|DPS|2023-06-16|985100.0
2023-06-16 11:14:10.123456|JKTC|DPS|2023-06-16|995100.0
2023-06-16 20:48:40.123456|JKTC|DPS|2023-06-16|995100.0
2023-06-17 15:07:57.123456|JKTC|DPS|2023-06-17|934300.0
2023-06-17 20:12:35.123456|JKTC|DPS|2023-06-17|929300.0
2023-06-18 14:31:11.123456|JKTC|DPS|2023-06-18|947600.0
2023-06-18 16:41:12.123456|JKTC|DPS|2023-06-18|962600.0
2023-06-19 17:31:42.123456|JKTC|DPS|2023-06-19|859200.0
2023-06-19 09:09:14.123456|JKTC|DPS|2023-06-19|844200.0
2023-06-20 19:20:50.123456|JKTC|DPS|2023-06-20|907100.0
2023-06-20 08:32:41.123456|JKTC|DPS|2023-06-20|922100.0
2023-06-20 21:03:16.123456|JKTC|DPS|2023-06-20|917100.0
2023-06-21 14:38:47.123456|JKTC|DPS|2023-06-21|864800.0
2023-06-21 11:04:35.123456|JKTC|DPS|2023-06-21|859800.0
2023-06-21 13:29:51.123456|JKTC|DPS|2023-06-21|869800.0
2023-06-21 15:43:54.123456|JKTC|DPS|2023-06-21|874800.0
2023-06-22 12:32:26.123456|JKTC|DPS|2023-06-22|871700.0
2023-06-22 18:16:51.123456|JKTC|DPS|2023-06-22|881700.0
2023-06-22 14:07:51.123456|JKTC|DPS|2023-06-22|886700.0
2023-06-23 19:54:17.123456|JKTC|DPS|2023-06-23|918800.0
